org_id,repo_id,name,full_name,fork,forks_count,size,has_issues,has_wiki,language,stargazers_count,watchers_count,created_at,updated_at,homepage
facebook,13486910,rebound,facebook/rebound,False,680,24762,True,True,Java,3809,3809,2013-10-11 01:12:37,2016-09-23 03:01:34,http://facebook.github.io/rebound/
facebook,15062869,jest,facebook/jest,False,662,8170,True,True,JavaScript,5415,5415,2013-12-10 00:18:04,2016-09-23 05:10:31,http://facebook.github.io/jest/
facebook,15240249,origami,facebook/origami,False,450,665769,True,True,Objective-C,3261,3261,2013-12-16 23:37:18,2016-09-22 18:50:26,http://facebook.github.io/origami
facebook,15810168,puewue-frontend,facebook/puewue-frontend,False,30,446,True,True,JavaScript,140,140,2014-01-10 21:28:09,2016-09-11 20:08:49,
facebook,16211818,mcrouter,facebook/mcrouter,False,282,5109,True,True,C++,1582,1582,2014-01-24 17:42:42,2016-09-22 04:12:01,
facebook,16226063,conceal,facebook/conceal,False,336,33261,True,True,Java,1993,1993,2014-01-25 06:22:49,2016-09-21 03:01:50,http://facebook.github.io/conceal/
facebook,16243124,planout,facebook/planout,False,126,6135,True,True,JavaScript,970,970,2014-01-26 00:07:54,2016-09-20 00:31:41,http://facebook.github.io/planout
facebook,16303023,bistro,facebook/bistro,False,18,2434,True,True,C++,139,139,2014-01-28 05:26:00,2016-09-20 02:37:02,https://bistro.io
facebook,16714166,shortcuts-for-framer,facebook/shortcuts-for-framer,False,40,5863,True,True,JavaScript,392,392,2014-02-11 00:29:51,2016-09-22 06:27:04,
facebook,16739648,liblogfaf,facebook/liblogfaf,False,44,162,True,True,C,310,310,2014-02-11 17:53:57,2016-09-17 11:37:51,
facebook,16965762,Shimmer,facebook/Shimmer,False,882,2809,True,True,Objective-C,7134,7134,2014-02-18 22:15:19,2016-09-23 05:17:57,
facebook,17065530,chisel,facebook/chisel,False,439,3464,True,True,Python,5250,5250,2014-02-21 18:24:17,2016-09-22 22:08:54,
facebook,17075054,facebook-clang-plugins,facebook/facebook-clang-plugins,False,37,265181,True,True,C++,221,221,2014-02-22 01:00:44,2016-09-20 09:26:32,
facebook,17149519,KVOController,facebook/KVOController,False,569,1101,True,True,Objective-C,4949,4949,2014-02-24 20:25:08,2016-09-23 05:17:50,
facebook,17733708,Tweaks,facebook/Tweaks,False,370,727,True,True,Objective-C,4410,4410,2014-03-14 02:58:52,2016-09-22 18:50:42,
facebook,17845857,IT-CPE,facebook/IT-CPE,False,37,4463,True,True,Python,185,185,2014-03-17 22:35:48,2016-09-21 16:36:19,
facebook,17996971,augmented-traffic-control,facebook/augmented-traffic-control,False,457,12007,True,True,Python,3206,3206,2014-03-21 22:58:17,2016-09-22 22:45:11,https://facebook.github.io/augmented-traffic-control
facebook,18275356,pop,facebook/pop,False,2624,914,True,False,Objective-C++,16433,16433,2014-03-30 22:29:12,2016-09-23 03:42:25,
facebook,18379853,Haxl,facebook/Haxl,False,210,293,True,True,Haskell,2388,2388,2014-04-02 20:10:58,2016-09-22 18:50:44,
facebook,18503721,css-layout,facebook/css-layout,False,281,3191,True,True,Java,4193,4193,2014-04-07 01:37:37,2016-09-22 19:18:07,
facebook,18842338,php-graph-sdk,facebook/php-graph-sdk,False,709,2289,True,True,PHP,1321,1321,2014-04-16 14:20:43,2016-09-21 20:16:09,
facebook,19381197,proguard,facebook/proguard,False,72,2340,True,True,Java,405,405,2014-05-02 16:33:45,2016-09-20 11:04:38,
facebook,19839044,fb-adb,facebook/fb-adb,False,79,1039,True,True,C,838,838,2014-05-15 23:55:49,2016-09-22 18:50:46,
facebook,20878334,facebook-php-ads-sdk,facebook/facebook-php-ads-sdk,False,175,1539,True,False,PHP,203,203,2014-06-16 08:48:26,2016-09-21 00:11:34,
facebook,21055180,thpp,facebook/thpp,False,47,137,True,True,C++,164,164,2014-06-20 23:09:43,2016-09-20 07:49:26,
facebook,21265042,AsyncDisplayKit,facebook/AsyncDisplayKit,False,1604,81711,True,True,Objective-C,9269,9269,2014-06-27 05:29:02,2016-09-23 05:18:08,http://asyncdisplaykit.org
facebook,21413198,immutable-js,facebook/immutable-js,False,783,23696,True,True,JavaScript,14941,14941,2014-07-02 06:02:29,2016-09-23 05:16:02,http://facebook.github.io/immutable-js/
facebook,21714037,fblualib,facebook/fblualib,False,115,526,True,True,Lua,481,481,2014-07-10 23:33:47,2016-09-21 03:32:31,
facebook,22046023,flux,facebook/flux,False,3386,1842,True,True,JavaScript,12439,12439,2014-07-20 23:33:08,2016-09-23 01:59:24,http://facebook.github.io/flux/
facebook,22231878,wdt,facebook/wdt,False,239,1756,True,True,C++,1559,1559,2014-07-24 21:23:34,2016-09-23 03:17:30,https://www.facebook.com/WdtOpenSource
facebook,22260846,rebound-js,facebook/rebound-js,False,83,1040,True,True,JavaScript,1172,1172,2014-07-25 15:04:26,2016-09-23 02:10:27,
facebook,22394357,osquery,facebook/osquery,False,756,13105,True,True,C++,6759,6759,2014-07-29 20:27:33,2016-09-23 02:51:18,https://osquery.io
facebook,23441030,jsx,facebook/jsx,False,42,65,True,True,,418,418,2014-08-28 19:55:06,2016-09-22 01:24:31,http://facebook.github.io/jsx/
facebook,23458977,facebook-python-ads-sdk,facebook/facebook-python-ads-sdk,False,161,10575,True,False,Python,250,250,2014-08-29 09:15:47,2016-09-22 15:09:31,
facebook,23819288,fbpca,facebook/fbpca,False,37,231,True,True,Python,153,153,2014-09-09 04:24:56,2016-09-06 08:24:15,
facebook,23821422,fatal,facebook/fatal,False,76,2398,True,True,C++,534,534,2014-09-09 06:04:59,2016-09-20 07:10:22,https://www.facebook.com/groups/libfatal/
facebook,24776728,proxygen,facebook/proxygen,False,845,2867,True,True,C++,4230,4230,2014-10-03 23:18:42,2016-09-23 04:26:36,
facebook,25325140,ds2,facebook/ds2,False,34,97102,True,False,C++,146,146,2014-10-16 22:32:52,2016-09-17 14:42:19,
facebook,25880891,flow,facebook/flow,False,622,155377,True,True,OCaml,8612,8612,2014-10-28 17:17:45,2016-09-23 05:21:07,http://flowtype.org/
facebook,27842218,fbnn,facebook/fbnn,False,34,176,True,True,Lua,195,195,2014-12-10 22:09:57,2016-09-14 06:24:47,
facebook,27842326,fbcunn,facebook/fbcunn,False,230,677,True,True,Lua,1009,1009,2014-12-10 22:13:05,2016-09-22 14:52:45,
facebook,27889694,wangle,facebook/wangle,False,188,1041,True,True,C++,1387,1387,2014-12-11 20:12:30,2016-09-23 04:22:47,
facebook,27898947,fbcuda,facebook/fbcuda,False,33,193,True,True,Cuda,165,165,2014-12-12 00:48:10,2016-09-23 02:24:01,
facebook,29028775,react-native,facebook/react-native,False,8403,132054,True,True,Java,37972,37972,2015-01-09 18:10:16,2016-09-23 05:11:58,http://facebook.github.io/react-native/
facebook,29255114,iTorch,facebook/iTorch,False,131,6611,True,True,Jupyter Notebook,943,943,2015-01-14 17:00:59,2016-09-21 20:20:02,
facebook,29703871,stetho,facebook/stetho,False,565,2391,True,True,Java,5878,5878,2015-01-22 22:34:10,2016-09-22 12:30:15,http://facebook.github.io/stetho/
facebook,29759715,zstd,facebook/zstd,False,285,6510,True,True,C,4072,4072,2015-01-24 00:22:38,2016-09-23 03:45:46,http://www.zstd.net
facebook,29857799,infer,facebook/infer,False,744,98943,True,True,OCaml,5836,5836,2015-01-26 11:19:13,2016-09-23 03:34:06,http://fbinfer.com/
facebook,29950228,fixed-data-table,facebook/fixed-data-table,False,432,12989,True,True,JavaScript,2933,2933,2015-01-28 04:19:02,2016-09-23 03:18:35,http://facebook.github.io/fixed-data-table/
facebook,30674773,FBFetchedResultsController,facebook/FBFetchedResultsController,False,25,287,True,True,Objective-C,353,353,2015-02-11 23:14:00,2016-09-22 18:48:51,
facebook,30729678,ThreatExchange,facebook/ThreatExchange,False,75,1382,True,True,Python,199,199,2015-02-12 22:53:08,2016-09-16 18:24:01,https://threatexchange.fb.com
facebook,31441862,shimmer-android,facebook/shimmer-android,False,310,5016,True,True,Java,1621,1621,2015-02-27 22:25:22,2016-09-23 01:51:22,http://facebook.github.io/shimmer-android/
facebook,31524768,nuclide,facebook/nuclide,False,349,95421,True,True,JavaScript,5053,5053,2015-03-02 05:25:27,2016-09-23 05:12:02,http://nuclide.io
facebook,31533997,fresco,facebook/fresco,False,2979,21231,True,True,Java,10578,10578,2015-03-02 09:58:04,2016-09-23 04:23:17,http://frescolib.org/
facebook,31786762,device-year-class,facebook/device-year-class,False,146,496,True,True,Java,1321,1321,2015-03-06 20:06:07,2016-09-22 14:16:36,
facebook,31795422,jscodeshift,facebook/jscodeshift,False,77,288,True,True,JavaScript,1466,1466,2015-03-07 00:32:16,2016-09-22 08:37:14,
facebook,31917712,openbmc,facebook/openbmc,False,62,2625,True,True,C,179,179,2015-03-09 19:18:35,2016-09-07 06:29:06,
facebook,31927407,fboss,facebook/fboss,False,83,2079,True,True,C++,262,262,2015-03-09 23:04:15,2016-09-18 10:28:16,
facebook,32432671,network-connection-class,facebook/network-connection-class,False,282,849,True,True,Java,1576,1576,2015-03-18 02:16:43,2016-09-23 04:22:40,
facebook,32600951,componentkit,facebook/componentkit,False,368,9294,True,False,Objective-C++,3384,3384,2015-03-20 18:42:47,2016-09-23 05:17:33,http://www.componentkit.org/
facebook,32642854,Stack-RNN,facebook/Stack-RNN,False,58,219,True,True,C++,306,306,2015-03-21 17:45:15,2016-09-14 02:43:30,
facebook,33121181,SCRNNs,facebook/SCRNNs,False,40,181,True,True,Lua,138,138,2015-03-30 12:14:47,2016-09-12 06:11:10,
facebook,33708917,C3D,facebook/C3D,False,130,17866,True,True,C++,210,210,2015-04-10 04:48:11,2016-09-23 03:52:42,
facebook,33740847,react-native-applinks,facebook/react-native-applinks,False,9,12,True,True,JavaScript,201,201,2015-04-10 17:18:19,2016-09-20 01:46:06,
facebook,34887588,PathPicker,facebook/PathPicker,False,180,1727,True,True,Python,3013,3013,2015-05-01 03:05:54,2016-09-23 04:19:33,http://facebook.github.io/PathPicker/
facebook,36469177,fbjs,facebook/fbjs,False,106,651,True,True,JavaScript,614,614,2015-05-28 22:16:50,2016-09-21 14:27:35,
facebook,37670565,eyescream,facebook/eyescream,False,76,59,True,True,Lua,385,385,2015-06-18 16:17:53,2016-09-21 21:12:39,
facebook,38342221,graphql,facebook/graphql,False,177,1013,True,True,,3405,3405,2015-07-01 01:26:56,2016-09-23 03:57:55,http://facebook.github.io/graphql/
facebook,40137508,react-native-fbsdk,facebook/react-native-fbsdk,False,135,696,True,True,Java,814,814,2015-08-03 17:10:14,2016-09-22 08:29:21,https://developers.facebook.com/docs/react-native
facebook,40331205,hack-codegen,facebook/hack-codegen,False,70,150,True,True,Hack,282,282,2015-08-06 23:22:29,2016-09-20 20:28:16,
facebook,40508605,relay,facebook/relay,False,590,15200,True,True,JavaScript,7098,7098,2015-08-10 22:09:16,2016-09-23 05:10:54,https://facebook.github.io/relay/
facebook,41561678,NAMAS,facebook/NAMAS,False,111,143,True,True,Lua,309,309,2015-08-28 18:02:25,2016-09-22 21:11:00,
facebook,41693388,screenshot-tests-for-android,facebook/screenshot-tests-for-android,False,59,677,True,True,Java,557,557,2015-08-31 18:36:02,2016-09-22 16:08:45,http://facebook.github.io/screenshot-tests-for-android
facebook,41855272,WebDriverAgent,facebook/WebDriverAgent,False,108,10744,True,True,Objective-C,438,438,2015-09-03 11:00:00,2016-09-22 09:17:17,
facebook,41870517,FBSimulatorControl,facebook/FBSimulatorControl,False,120,4757,True,True,Objective-C,1543,1543,2015-09-03 16:25:17,2016-09-22 18:52:22,
facebook,42237038,dataloader,facebook/dataloader,False,53,60,True,True,JavaScript,1398,1398,2015-09-10 10:05:23,2016-09-23 02:45:19,
facebook,42554050,bAbI-tasks,facebook/bAbI-tasks,False,60,81,True,True,Lua,277,277,2015-09-16 00:04:13,2016-09-22 18:52:23,
facebook,42554070,MemNN,facebook/MemNN,False,151,25,True,True,Matlab,705,705,2015-09-16 00:04:48,2016-09-22 08:04:03,
facebook,43019030,xcbuild,facebook/xcbuild,False,57,4041,True,False,C++,1097,1097,2015-09-23 18:24:01,2016-09-22 02:04:00,
facebook,44746251,SoLoader,facebook/SoLoader,False,14,34,True,True,Java,129,129,2015-10-22 13:18:43,2016-09-21 20:14:43,
facebook,45750356,mention-bot,facebook/mention-bot,False,169,315,True,True,JavaScript,2575,2575,2015-11-07 19:07:58,2016-09-23 04:54:27,
facebook,46261404,reason,facebook/reason,False,110,21666,True,True,OCaml,1720,1720,2015-11-16 08:22:32,2016-09-23 05:03:10,http://facebook.github.io/reason
facebook,46437262,fb-caffe-exts,facebook/fb-caffe-exts,False,60,72,True,True,Lua,194,194,2015-11-18 18:00:24,2016-09-22 08:20:33,
facebook,48197876,MazeBase,facebook/MazeBase,False,16,183,True,True,Lua,103,103,2015-12-17 20:56:28,2016-09-21 03:30:07,
facebook,48260686,chef-cookbooks,facebook/chef-cookbooks,False,30,259,True,True,Ruby,223,223,2015-12-18 23:14:27,2016-09-22 08:49:09,
facebook,49102698,transform,facebook/transform,False,120,14,True,True,C,430,430,2016-01-06 01:03:25,2016-09-22 21:25:39,
facebook,49527035,fb.resnet.torch,facebook/fb.resnet.torch,False,261,259,True,True,Lua,729,729,2016-01-12 20:29:16,2016-09-23 02:12:20,
facebook,51161861,fbtracert,facebook/fbtracert,False,17,20,True,True,Go,131,131,2016-02-05 17:18:24,2016-09-22 18:52:54,
facebook,52113921,draft-js,facebook/draft-js,False,549,3997,True,True,JavaScript,7523,7523,2016-02-19 20:18:26,2016-09-23 04:47:42,https://facebook.github.io/draft-js/
facebook,52437365,fbtftp,facebook/fbtftp,False,27,61,True,True,Python,157,157,2016-02-24 11:29:15,2016-09-15 21:20:28,
facebook,52974041,UETorch,facebook/UETorch,False,33,1477,True,True,C++,194,194,2016-03-02 15:32:41,2016-09-21 08:50:40,
facebook,53877810,fbctf,facebook/fbctf,False,775,17667,True,True,Hack,4454,4454,2016-03-14 17:42:04,2016-09-23 02:54:16,
facebook,54664770,redex,facebook/redex,False,274,2376,True,True,C++,3040,3040,2016-03-24 18:26:35,2016-09-23 03:19:46,http://fbredex.com/
facebook,55246201,makeitopen,facebook/makeitopen,False,33,5207,True,True,HTML,146,146,2016-04-01 16:24:45,2016-09-07 13:06:46,
facebook,55717457,FBRetainCycleDetector,facebook/FBRetainCycleDetector,False,162,2993,True,True,Objective-C++,1858,1858,2016-04-07 18:17:16,2016-09-23 05:15:52,
facebook,55717843,FBAllocationTracker,facebook/FBAllocationTracker,False,53,41,True,True,Objective-C++,607,607,2016-04-07 18:22:35,2016-09-22 09:44:21,
facebook,55717949,FBMemoryProfiler,facebook/FBMemoryProfiler,False,187,1829,True,True,Objective-C,2014,2014,2016-04-07 18:24:13,2016-09-23 04:50:58,
facebook,55754986,FBNotifications,facebook/FBNotifications,False,30,315,True,True,Objective-C,379,379,2016-04-08 06:14:31,2016-09-22 18:52:59,https://developers.facebook.com/docs/analytics/push-campaigns
facebook,56180683,remodel,facebook/remodel,False,29,255,True,True,TypeScript,261,261,2016-04-13 19:38:54,2016-09-21 07:28:35,
facebook,61581396,Surround360,facebook/Surround360,False,268,61320,True,True,C++,1198,1198,2016-06-20 21:25:29,2016-09-23 03:25:15,
facebook,63345617,facebook-sdk-swift,facebook/facebook-sdk-swift,False,60,1048,True,False,Swift,849,849,2016-07-14 14:56:05,2016-09-22 22:51:32,https://developers.facebook.com/docs/swift
facebookresearch,54922422,pysparnn,facebookresearch/pysparnn,False,45,109,True,True,Python,264,264,2016-03-28 20:43:42,2016-09-22 12:36:41,
facebookresearch,56177401,MIXER,facebookresearch/MIXER,False,36,35,True,True,Lua,144,144,2016-04-13 18:45:40,2016-09-18 22:08:47,
facebookresearch,58291809,darkforestGo,facebookresearch/darkforestGo,False,259,548,True,True,C,1777,1777,2016-05-08 01:43:32,2016-09-23 02:19:01,
facebookresearch,61702909,deepmask,facebookresearch/deepmask,False,278,1088,True,True,Lua,1864,1864,2016-06-22 08:37:18,2016-09-22 14:58:43,
facebookresearch,63484632,fastText,facebookresearch/fastText,False,643,277,True,True,C++,5040,5040,2016-07-16 13:38:42,2016-09-23 05:23:06,
facebookresearch,66029808,multipathnet,facebookresearch/multipathnet,False,176,73,True,True,Lua,892,892,2016-08-18 20:50:00,2016-09-22 13:30:34,
reactjs,11667865,react-rails,reactjs/react-rails,False,379,3702,True,True,JavaScript,3440,3440,2013-07-25 18:27:18,2016-09-23 02:16:57,
reactjs,12601393,react-art,reactjs/react-art,False,101,323,True,True,JavaScript,1170,1170,2013-09-04 20:29:33,2016-09-23 01:52:30,
reactjs,15645447,react-magic,reactjs/react-magic,False,43,224,True,True,JavaScript,477,477,2014-01-05 04:29:56,2016-09-19 12:41:20,
reactjs,16710350,react-php-v8js,reactjs/react-php-v8js,False,68,33,True,True,PHP,753,753,2014-02-10 21:41:39,2016-09-22 09:57:44,
reactjs,17811771,React.NET,reactjs/React.NET,False,197,4608,True,False,C#,790,790,2014-03-16 23:18:34,2016-09-22 14:03:11,http://reactjs.net/
reactjs,18308864,express-react-views,reactjs/express-react-views,False,137,119,True,True,JavaScript,1177,1177,2014-03-31 21:35:14,2016-09-23 03:44:17,
reactjs,19505609,react-future,reactjs/react-future,False,74,83,True,True,JavaScript,1608,1608,2014-05-06 18:24:53,2016-09-22 18:50:46,
reactjs,20636942,react-autocomplete,reactjs/react-autocomplete,False,242,3356,True,True,JavaScript,782,782,2014-06-09 06:38:01,2016-09-20 22:50:46,
reactjs,21339768,react-tutorial,reactjs/react-tutorial,False,2214,1024,True,True,JavaScript,2772,2772,2014-06-30 04:42:12,2016-09-23 01:40:14,http://facebook.github.io/react/docs/tutorial.html
reactjs,21871245,react-tabs,reactjs/react-tabs,False,148,3153,True,True,JavaScript,514,514,2014-07-15 18:34:32,2016-09-22 13:41:25,
reactjs,24278976,react-modal,reactjs/react-modal,False,258,6196,True,False,JavaScript,1454,1454,2014-09-21 01:30:33,2016-09-23 03:40:12,https://reactjs.github.io/react-modal
reactjs,28523724,react-chartjs,reactjs/react-chartjs,False,186,361,True,True,JavaScript,1085,1085,2014-12-26 23:19:20,2016-09-23 05:01:14,
reactjs,29459647,react-a11y,reactjs/react-a11y,False,54,127,True,False,JavaScript,878,878,2015-01-19 07:49:00,2016-09-23 02:48:47,
reactjs,31441137,react-docgen,reactjs/react-docgen,False,65,346,True,True,JavaScript,737,737,2015-02-27 22:03:34,2016-09-23 03:06:13,
reactjs,32577170,react-timer-mixin,reactjs/react-timer-mixin,False,19,168,True,True,JavaScript,125,125,2015-03-20 10:20:53,2016-09-23 03:44:27,
reactjs,36403742,react-static-container,reactjs/react-static-container,False,9,14,True,True,JavaScript,113,113,2015-05-28 00:09:56,2016-09-21 20:46:51,
reactjs,36535156,redux,reactjs/redux,False,3713,14257,True,False,JavaScript,23411,23411,2015-05-29 23:53:15,2016-09-23 05:21:31,http://redux.js.org
reactjs,38366638,reselect,reactjs/reselect,False,120,343,True,False,JavaScript,4068,4068,2015-07-01 11:06:45,2016-09-22 21:45:52,
reactjs,38934449,react-redux,reactjs/react-redux,False,674,677,True,True,JavaScript,4679,4679,2015-07-11 17:32:01,2016-09-23 03:23:56,http://redux.js.org/docs/basics/UsageWithReact.html
reactjs,44563064,react-codemod,reactjs/react-codemod,False,43,360,True,True,JavaScript,381,381,2015-10-19 20:47:22,2016-09-22 09:37:40,
reactjs,45632603,react-router-redux,reactjs/react-router-redux,False,364,471,True,False,JavaScript,4441,4441,2015-11-05 18:59:42,2016-09-23 03:37:57,https://www.npmjs.com/package/react-router-redux
reactjs,51420370,react-router-tutorial,reactjs/react-router-tutorial,False,687,217,True,False,JavaScript,2193,2193,2016-02-10 04:15:20,2016-09-23 03:31:35,
reactjs,54928421,react-basic,reactjs/react-basic,False,54,12,True,True,,1608,1608,2016-03-28 22:36:28,2016-09-22 07:44:12,
reactjs,55239942,core-notes,reactjs/core-notes,False,29,58,True,False,,722,722,2016-04-01 14:53:02,2016-09-19 17:16:11,
twbs,2126244,bootstrap,twbs/bootstrap,False,45558,210631,True,False,JavaScript,101461,101461,2011-07-29 21:19:00,2016-09-23 05:11:49,http://getbootstrap.com
twbs,2336578,bootstrap-sass,twbs/bootstrap-sass,False,2797,11066,True,False,Ruby,11328,11328,2011-09-06 18:58:49,2016-09-22 20:45:06,http://getbootstrap.com/css/#sass
twbs,3848820,bootstrap-server,twbs/bootstrap-server,False,77,197,False,False,JavaScript,177,177,2012-03-27 21:37:46,2016-09-08 01:07:58,
twbs,5448530,ratchet,twbs/ratchet,False,1437,16494,True,False,CSS,13368,13368,2012-08-17 05:41:57,2016-09-23 05:06:50,http://goratchet.com
twbs,8545220,bootstrap-expo,twbs/bootstrap-expo,False,148,210319,True,False,HTML,390,390,2013-03-04 00:33:43,2016-09-06 06:52:42,http://expo.getbootstrap.com
twbs,21428312,bootlint,twbs/bootlint,False,229,2166,True,True,JavaScript,1808,1808,2014-07-02 14:55:13,2016-09-23 01:35:21,
twbs,26006508,no-carrier,twbs/no-carrier,False,6,74,True,True,Scala,130,130,2014-10-31 07:30:26,2016-09-22 03:43:03,http://blog.getbootstrap.com/2015/08/04/no-carrier/
twbs,41397625,bootstrap-rubygem,twbs/bootstrap-rubygem,False,64,3628,True,True,Ruby,446,446,2015-08-26 01:39:19,2016-09-21 22:03:40,https://rubygems.org/gems/bootstrap
linkedin,533032,sensei,linkedin/sensei,False,157,66117,True,True,Java,496,496,2010-02-24 00:04:42,2016-09-14 11:08:44,http://www.senseidb.com
linkedin,1930753,helix,linkedin/helix,False,41,70195,True,True,Java,178,178,2011-06-21 18:31:16,2016-09-17 05:02:51,
linkedin,2345470,inject,linkedin/inject,False,50,25811,True,True,JavaScript,468,468,2011-09-08 00:38:32,2016-09-20 11:12:20,http://www.injectjs.com
linkedin,2402401,datafu,linkedin/datafu,False,155,32892,True,True,Java,586,586,2011-09-16 22:32:31,2016-08-29 10:16:54,http://datafu.incubator.apache.org/
linkedin,2506397,cleo,linkedin/cleo,False,71,682,True,True,Java,508,508,2011-10-03 17:53:51,2016-09-19 04:22:10,http://sna-projects.com/cleo
linkedin,3016789,indextank-engine,linkedin/indextank-engine,False,107,3648,True,True,Java,813,813,2011-12-20 02:43:26,2016-09-14 20:13:31,http://indextank.com/
linkedin,3027172,indextank-service,linkedin/indextank-service,False,49,5549,True,True,Python,388,388,2011-12-21 14:10:34,2016-09-15 16:35:46,
linkedin,3812675,LIExposeController,linkedin/LIExposeController,False,115,554,True,True,Objective-C,773,773,2012-03-23 21:16:54,2016-09-03 07:54:53,
linkedin,3813151,dustjs,linkedin/dustjs,False,402,11547,True,True,JavaScript,2376,2376,2012-03-23 22:20:39,2016-09-22 12:25:07,http://dustjs.com
linkedin,4781860,venus.js,linkedin/venus.js,False,38,41783,True,True,JavaScript,303,303,2012-06-25 13:12:48,2016-09-20 10:48:07,http://www.venusjs.org
linkedin,5343841,dustjs-helpers,linkedin/dustjs-helpers,False,62,3969,True,True,JavaScript,109,109,2012-08-08 15:40:31,2016-08-29 17:16:18,
linkedin,5491051,Fiber,linkedin/Fiber,False,33,179,True,True,JavaScript,219,219,2012-08-21 05:56:52,2016-08-18 20:09:36,
linkedin,5859444,parseq,linkedin/parseq,False,143,3596,True,True,Java,557,557,2012-09-18 16:43:59,2016-09-22 19:10:45,
linkedin,6051835,archetype,linkedin/archetype,False,16,3007,True,True,Ruby,104,104,2012-10-02 21:34:18,2016-07-28 15:51:06,http://www.archetypecss.com
linkedin,6944525,rest.li,linkedin/rest.li,False,261,13165,True,True,Java,1398,1398,2012-11-30 19:37:51,2016-09-21 20:36:20,rest.li
linkedin,7209229,databus,linkedin/databus,False,311,51288,True,True,Java,1195,1195,2012-12-17 17:49:17,2016-09-22 08:22:45,
linkedin,7266306,camus,linkedin/camus,False,437,46434,False,False,Java,668,668,2012-12-20 23:54:42,2016-09-22 20:23:31,
linkedin,7809570,white-elephant,linkedin/white-elephant,False,69,2758,True,True,Java,173,173,2013-01-24 23:26:45,2016-09-05 13:13:50,
linkedin,10091574,hopscotch,linkedin/hopscotch,False,496,3641,True,True,JavaScript,3451,3451,2013-05-16 01:46:02,2016-09-22 23:10:03,
linkedin,13870893,ambry,linkedin/ambry,False,106,8849,True,True,Java,734,734,2013-10-25 20:04:54,2016-09-21 13:10:46,https://github.com/linkedin/ambry/wiki
linkedin,14056753,naarad,linkedin/naarad,False,54,24073,True,True,Python,173,173,2013-11-01 23:34:54,2016-09-08 08:02:14,
linkedin,15003932,sepia,linkedin/sepia,False,21,426,True,True,JavaScript,149,149,2013-12-07 10:33:33,2016-09-22 19:48:51,
linkedin,19961085,pinot,linkedin/pinot,False,223,144587,True,True,Java,1348,1348,2014-05-19 23:27:48,2016-09-21 13:18:27,https://github.com/linkedin/pinot/wiki
linkedin,22262962,ml-ease,linkedin/ml-ease,False,72,928,True,True,Java,312,312,2014-07-25 16:14:54,2016-08-08 15:46:26,
linkedin,22925047,Selene,linkedin/Selene,False,39,548,True,True,Objective-C,602,602,2014-08-13 17:44:03,2016-09-20 01:59:23,
linkedin,24570709,Cubert,linkedin/Cubert,False,44,2698,True,True,Java,217,217,2014-09-28 21:20:37,2016-09-20 10:55:54,http://linkedin.github.io/Cubert/
linkedin,24766039,Zopkio,linkedin/Zopkio,False,28,1366,True,True,Python,127,127,2014-10-03 16:46:45,2016-08-30 10:14:10,
linkedin,24947147,Hakawai,linkedin/Hakawai,False,37,367,True,True,Objective-C,504,504,2014-10-08 15:29:49,2016-09-18 06:10:05,
linkedin,27392543,gobblin,linkedin/gobblin,False,284,181226,True,True,Java,719,719,2014-12-01 18:10:50,2016-09-23 01:32:54,https://github.com/linkedin/gobblin/wiki
linkedin,30272363,Spyglass,linkedin/Spyglass,False,52,308,True,True,Java,168,168,2015-02-04 00:24:01,2016-09-13 16:24:16,
linkedin,30438494,URL-Detector,linkedin/URL-Detector,False,89,82,True,True,Java,307,307,2015-02-06 23:53:22,2016-09-22 02:24:42,
linkedin,31228039,goavro,linkedin/goavro,False,42,248,True,True,Go,157,157,2015-02-23 20:28:46,2016-09-20 17:02:21,
linkedin,32938477,JTune,linkedin/JTune,False,44,99,True,True,Python,230,230,2015-03-26 16:19:33,2016-08-24 09:13:52,
linkedin,34357546,FeatureFu,linkedin/FeatureFu,False,92,176,True,True,Java,506,506,2015-04-21 23:26:41,2016-09-16 12:16:45,
linkedin,36699285,Burrow,linkedin/Burrow,False,127,187,True,True,Go,488,488,2015-06-02 01:15:25,2016-09-22 17:53:38,
linkedin,38121886,qark,linkedin/qark,False,213,35269,True,True,HTML,1065,1065,2015-06-26 16:36:36,2016-09-22 08:16:59,
linkedin,38254684,PalDB,linkedin/PalDB,False,115,365,True,True,Java,642,642,2015-06-29 15:20:29,2016-09-22 19:04:13,
linkedin,40511000,simoorg,linkedin/simoorg,False,24,243,True,True,Python,124,124,2015-08-10 23:27:30,2016-09-13 09:57:43,https://github.com/linkedin/simoorg/blob/master/docs/user_guide.md
linkedin,46398090,WhereHows,linkedin/WhereHows,False,106,7403,True,True,Java,339,339,2015-11-18 05:47:40,2016-09-22 10:52:23,https://github.com/linkedin/WhereHows/wiki
linkedin,49520446,LayoutTest-iOS,linkedin/LayoutTest-iOS,False,21,1319,True,True,Objective-C,427,427,2016-01-12 18:31:08,2016-09-22 18:52:42,https://linkedin.github.io/LayoutTest-iOS/
linkedin,50964104,photon-ml,linkedin/photon-ml,False,70,33234,True,True,Scala,339,339,2016-02-03 01:12:07,2016-09-21 06:58:04,
linkedin,52983941,dr-elephant,linkedin/dr-elephant,False,129,10180,True,True,Java,307,307,2016-03-02 17:51:13,2016-09-20 10:02:18,
linkedin,55092426,kafka-monitor,linkedin/kafka-monitor,False,70,308,True,True,Java,317,317,2016-03-30 19:42:49,2016-09-22 17:12:26,
